surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,square,-90,-1.5707963267948966,4.203214695752009,3.225411404515882
linoleum,square,-90,-1.5707963267948966,4.144661308840414,3.455223880597015
linoleum,square,-90,-1.5707963267948966,3.507462686567164,3.4656716417910447
linoleum,square,-90,-1.5707963267948966,4.068886337543054,3.5662074244163797
linoleum,square,-90,-1.5707963267948966,4.006888633754306,3.6291618828932264
linoleum,square,-90,-1.5707963267948966,3.715269804822044,3.6399253731343286
linoleum,square,-90,-1.5707963267948966,3.6888633754305395,3.6453629289450182
linoleum,square,-90,-1.5707963267948966,4.227324913892078,3.994259471871412
linoleum,square,-90,-1.5707963267948966,3.9299655568312284,3.9436152570480925
linoleum,square,-90,-1.5707963267948966,3.483352468427095,3.8636305651231027
linoleum,square,-90,-1.5707963267948966,3.657864523536165,3.8095420334226304
linoleum,square,-90,-1.5707963267948966,3.7807118254879453,3.839903048858273
linoleum,square,-90,-1.5707963267948966,4.012629161882893,3.833652251562699
linoleum,square,-90,-1.5707963267948966,3.7795637198622276,3.8083939277969128
linoleum,square,-90,-1.5707963267948966,3.8564867967853047,3.8240847046817197
linoleum,square,-90,-1.5707963267948966,3.746268656716418,3.830463069269039
linoleum,square,-90,-1.5707963267948966,3.7646383467278994,3.779053450695242
linoleum,square,-90,-1.5707963267948966,4.058553386911596,3.793340987370838
linoleum,square,0,0.0,2.711825487944891,1.0857252200535783
linoleum,square,0,0.0,3.2181400688863375,1.3402219670876387
linoleum,square,0,0.0,1.7795637198622274,1.4356423013139432
linoleum,square,0,0.0,1.4879448909299655,1.5156269932389335
linoleum,square,0,0.0,1.3662456946039034,1.5422885572139304
linoleum,square,0,0.0,1.3122847301951779,1.595356550580431
linoleum,square,0,0.0,1.3501722158438578,1.6456180635285111
linoleum,square,0,0.0,0.9265212399540759,1.657099119785687
linoleum,square,0,0.0,1.0941446613088406,1.694093634392142
linoleum,square,0,0.0,1.076923076923077,1.5124378109452736
linoleum,square,0,0.0,1.2055109070034444,1.2888123485138412
linoleum,square,0,0.0,1.0815154994259473,1.2112514351320323
linoleum,square,0,0.0,1.0907003444316876,1.1671131521877791
linoleum,square,0,0.0,0.9977037887485649,1.1261640515371858
linoleum,square,0,0.0,0.6452353616532722,1.0520474550325298
linoleum,square,0,0.0,0.9885189437428243,1.011863758132415
linoleum,square,0,0.0,1.1320321469575199,1.0346983033550197
linoleum,square,0,0.0,0.8794489092996556,1.0108432197984436
linoleum,square,0,0.0,0.9253731343283582,0.9940043372879194
linoleum,square,-90,-1.5707963267948966,0.5717566016073478,3.4698303355019773
linoleum,square,-90,-1.5707963267948966,4.90126291618829,3.607985712463324
linoleum,square,-90,-1.5707963267948966,4.172215843857635,3.651486158948846
linoleum,square,-90,-1.5707963267948966,3.6383467278989663,3.6098992218395205
linoleum,square,-90,-1.5707963267948966,3.841561423650976,3.6167878555938255
linoleum,square,-90,-1.5707963267948966,3.931113662456946,3.625079729557342
linoleum,square,-90,-1.5707963267948966,3.555683122847302,3.6039035591274393
linoleum,square,-90,-1.5707963267948966,3.7898966704936856,3.6067100395458604
linoleum,square,-90,-1.5707963267948966,3.7692307692307696,3.574563082025769
linoleum,square,-90,-1.5707963267948966,3.7715269804822045,3.9300931241229744
linoleum,square,-90,-1.5707963267948966,3.6039035591274393,3.785942084449547
linoleum,square,-90,-1.5707963267948966,3.4626865671641793,3.707105498150274
linoleum,square,-90,-1.5707963267948966,3.918484500574053,3.7382319173363956
